,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
2052,10,5,21,1,50,2,1,5,1,980,4,1,4,1020,2,4,5,1,4,4,3,2,2,0,0,9,4,46,165000,905102010
2053,2,5,21,1,442,3,1,5,0,1040,4,1,4,1040,1,4,6,0,3,0,2,1,2,0,90,9,4,44,123000,905103110
2054,9,5,21,0,0,3,1,5,1,814,2,1,4,913,1,4,6,0,3,4,3,1,2,0,0,9,4,44,129000,905104030
2056,2,5,21,1,0,3,2,5,3,948,4,1,4,948,1,4,6,0,3,0,3,1,2,147,0,9,3,42,108000,905104170
2058,2,5,21,1,89,3,1,5,2,876,4,1,4,897,1,4,5,0,3,0,2,1,2,0,0,9,4,42,115000,905105040
2060,2,5,21,1,0,3,1,5,3,955,0,1,4,955,1,4,6,0,3,0,3,1,2,0,0,9,4,44,127000,905105260
2061,2,5,21,1,0,3,1,2,3,894,2,1,4,894,1,4,5,1,4,0,0,2,2,0,0,9,4,42,129000,905106150
2063,2,5,21,1,0,3,1,5,3,912,0,1,4,912,1,2,6,0,3,4,3,1,2,204,0,9,4,44,129000,905200010
2064,2,5,21,1,0,3,1,5,3,1240,2,1,4,1375,1,4,6,1,2,0,3,1,2,0,0,9,4,54,187000,905201080
2065,13,5,21,1,356,3,1,2,3,671,1,1,4,2439,3,4,11,1,2,0,3,2,2,128,570,9,4,90,158000,905225020
2066,1,5,21,1,0,3,0,5,3,816,0,1,4,1416,2,2,7,0,3,0,3,2,0,0,0,9,4,92,112000,905226050
2067,5,5,21,5,0,3,0,5,3,680,0,1,0,1302,1,2,6,2,2,0,3,1,2,0,0,9,4,70,165250,905226080
2068,2,5,21,0,0,3,1,5,3,967,4,1,4,1299,1,2,6,1,5,0,3,2,2,81,0,9,4,56,150000,905226130
2070,2,5,21,2,0,1,3,3,4,0,4,0,0,998,1,4,5,0,3,5,3,2,2,0,0,9,4,65,89500,905228020
2071,2,5,4,5,351,3,1,2,1,1643,4,1,4,1824,2,2,5,2,5,0,3,2,2,380,48,9,4,39,302000,905301050
2072,2,5,4,0,136,3,2,2,3,1190,0,1,4,1522,2,4,7,1,5,0,0,2,2,0,77,9,4,26,182000,905352010
2074,2,5,7,1,0,3,1,5,2,409,0,1,4,1325,2,2,6,1,5,4,3,2,2,0,42,9,4,62,216000,905376090
2076,2,5,7,2,0,3,1,5,3,484,4,0,4,1242,1,4,4,0,3,0,3,1,0,0,0,9,4,64,109900,905377050
2077,2,5,4,0,300,3,1,2,3,1288,0,1,4,2422,3,2,6,2,2,0,0,2,2,0,63,9,4,56,255000,905401020
2078,2,5,7,0,0,3,1,5,0,1202,4,1,4,2158,2,2,7,1,2,0,3,2,2,0,29,9,4,60,243000,905426010
2080,2,5,24,1,0,3,1,5,3,864,4,1,4,864,1,4,6,0,3,0,3,1,2,0,0,9,4,52,118000,905475270
2081,1,5,7,2,0,3,3,3,4,0,4,0,4,943,1,2,5,0,3,4,3,1,0,0,0,9,4,52,85000,905475520
2082,0,5,7,2,0,3,2,2,1,1440,4,1,4,1440,2,4,8,0,3,6,1,0,0,321,0,7,0,33,150000,905476160
2083,1,5,7,2,0,3,0,5,2,528,0,1,4,848,1,4,5,0,3,6,1,0,0,0,0,9,4,90,86000,905476170
2085,2,5,7,1,0,3,1,1,3,1342,0,1,4,1342,1,4,7,0,3,4,3,1,2,0,0,9,4,59,125000,905478140
2086,5,5,7,1,0,3,2,5,2,1080,4,0,4,1480,1,4,7,1,2,0,3,1,2,0,0,9,4,59,136500,905478220
2087,5,5,7,2,0,1,0,5,3,951,1,0,4,1362,2,4,7,0,3,4,3,1,1,0,0,9,4,90,96000,905480090
2088,2,5,7,1,98,3,2,3,4,0,0,1,4,1340,1,4,7,1,2,0,2,1,2,116,0,9,4,53,120000,905480180
2089,5,5,22,0,0,3,1,5,3,1105,0,1,4,1822,2,2,7,1,4,0,3,2,1,0,195,9,4,26,228500,906200230
2090,2,5,22,5,0,2,2,2,2,910,2,1,4,1442,2,2,6,1,5,0,0,2,2,0,244,9,4,20,179900,906201022
2091,13,5,22,5,246,2,1,2,3,700,2,1,4,2243,2,2,8,1,5,0,2,3,2,127,44,9,4,20,225000,906201023
2092,13,5,22,5,172,2,1,5,1,1502,0,1,4,2439,2,2,8,1,5,0,0,2,2,201,96,9,4,24,301000,906201200
2093,13,5,22,5,0,2,2,0,2,1104,0,1,4,2127,2,2,8,1,5,0,2,3,2,72,192,9,4,19,238000,906203140
2094,13,5,22,5,340,2,1,2,0,807,2,1,4,1982,2,2,7,1,5,0,0,2,2,0,84,9,4,21,228500,906204140
2095,13,5,22,5,0,2,2,2,3,779,0,1,4,1958,2,2,7,1,5,0,2,2,2,202,93,1,4,16,220000,906223040
2098,2,5,5,8,306,2,2,2,0,1643,0,1,4,1651,2,2,7,1,2,0,0,3,2,204,64,6,5,3,250000,906378120
2099,2,5,5,8,0,2,2,2,0,2140,0,1,4,2140,2,2,8,0,3,0,0,3,2,136,32,6,5,4,334000,906378150
2100,2,5,5,5,306,2,2,2,0,1494,0,1,4,1494,2,2,7,1,2,0,2,3,2,160,33,6,5,4,279500,906378170
2101,2,5,5,5,0,2,2,2,0,1316,0,1,4,1316,2,2,6,1,2,0,0,2,2,0,20,6,5,3,200141,906380010
2102,2,5,5,8,306,2,2,2,0,1643,0,1,4,1651,2,2,7,1,2,0,2,3,2,192,64,6,5,3,246500,906380040
2105,13,5,5,5,0,2,2,2,3,728,0,1,4,1456,2,2,8,1,5,0,0,2,2,0,0,6,5,4,155835,906380140
2106,2,5,5,5,0,2,2,2,0,1240,0,1,4,1240,2,2,5,0,3,0,2,3,2,140,93,9,4,4,194000,906380160
2107,2,5,5,5,108,2,2,2,3,1208,0,1,4,1208,2,2,6,0,3,0,2,2,2,105,54,6,5,3,195400,906380200
2109,2,5,5,8,132,2,2,2,3,1489,0,1,4,1500,2,2,7,1,2,0,2,2,2,144,38,9,4,4,212999,906382060
2110,2,5,5,5,0,2,2,2,3,1270,0,1,4,1270,2,2,6,0,3,0,2,2,2,0,96,9,4,5,175900,906392080
2111,13,5,5,5,0,2,2,2,1,879,0,1,4,1795,2,2,7,0,3,0,2,2,2,164,111,9,4,5,191000,906394020
2112,2,5,5,0,0,2,2,2,3,1314,2,1,4,1314,2,2,6,1,2,0,2,2,2,0,22,9,4,4,176432,906394050
2113,13,5,22,5,128,2,1,2,1,1157,0,1,4,2062,2,4,7,1,2,0,0,2,2,60,55,9,4,22,277000,906402070
2114,13,5,22,5,360,2,2,2,3,929,0,1,4,1873,2,2,7,1,5,0,2,2,2,108,48,9,4,22,207000,906403060
2115,5,5,4,0,472,2,1,2,1,1444,2,1,4,2144,2,2,7,2,5,0,0,2,2,0,98,9,4,52,277000,906426060
2116,13,5,4,0,0,2,2,2,0,1580,0,1,4,1953,2,2,9,2,1,0,0,2,2,216,231,9,4,18,240000,906426195
2117,13,5,4,0,157,3,1,5,1,832,2,1,4,2087,2,2,9,0,3,0,0,2,2,133,168,9,4,44,187500,906475110
2119,2,5,5,1,0,3,2,2,3,1022,2,1,4,1022,1,4,6,0,3,4,3,2,2,0,0,9,4,16,139500,907125040
2120,2,5,5,1,0,3,2,2,3,990,2,1,4,990,1,4,5,0,3,0,3,1,2,0,64,9,4,16,126000,907125120
2124,2,5,5,1,0,3,2,2,3,990,0,1,4,990,1,4,5,0,3,4,3,1,2,256,0,9,4,16,146000,907135050
2125,2,5,5,1,0,3,2,2,3,1097,0,1,4,1097,1,4,6,0,3,0,3,1,2,306,0,9,4,14,147900,907135080
2126,2,5,5,2,0,3,2,2,3,990,0,1,4,990,1,4,5,0,3,6,1,0,2,0,0,9,4,16,123600,907135180
2127,13,5,5,0,0,3,2,2,3,824,0,1,4,1786,2,2,7,0,3,0,2,2,2,0,162,9,4,13,204750,907180040
2128,13,5,5,5,0,2,2,2,1,988,0,1,4,1873,2,2,7,1,5,0,2,2,2,202,123,9,4,11,235500,907187040
2132,2,5,5,5,167,2,2,2,0,1453,0,1,4,1479,2,2,7,0,3,0,2,2,2,144,29,9,4,7,226000,907192120
2135,10,5,5,1,113,3,1,2,0,1015,4,1,4,1025,2,4,6,1,1,4,3,2,2,127,0,9,4,34,153500,907200190
2136,10,5,5,1,51,3,1,5,0,995,4,1,4,1009,2,4,6,1,1,4,3,2,2,0,0,9,4,33,160000,907200250
2138,2,5,5,1,0,3,1,2,0,876,4,1,4,907,1,4,5,0,3,0,2,1,2,0,0,9,4,33,130000,907202100
2140,2,5,5,1,0,3,1,5,3,882,4,1,4,882,1,4,5,0,3,4,3,2,2,96,0,9,4,38,112500,907203060
2141,2,5,5,1,0,3,1,5,0,969,4,1,4,969,1,4,5,0,3,0,3,2,2,0,0,9,4,35,122000,907203110
2142,2,5,5,1,0,3,1,5,3,864,2,1,4,864,1,0,5,0,3,4,0,2,2,155,0,9,4,38,127000,907227060
2144,2,5,5,8,246,2,2,2,3,2000,0,1,4,2000,2,2,8,0,3,0,0,3,2,168,0,9,4,6,305900,907250050
2145,13,5,5,8,149,2,2,2,3,1284,0,1,4,2169,2,2,7,1,2,0,2,2,2,192,87,9,4,8,228500,907252020
2146,2,5,5,5,0,2,2,5,1,1673,0,1,4,1673,2,2,7,1,5,0,2,2,2,306,113,9,4,10,270000,907252190
2147,2,5,5,5,100,2,2,2,3,1459,0,1,4,1459,2,2,6,1,2,0,2,2,2,192,39,9,4,8,192000,907260040
2148,13,5,5,5,0,2,2,2,3,979,0,1,4,1932,2,2,7,1,2,0,2,2,2,0,120,9,4,7,213000,907260050
2150,13,5,5,8,0,2,2,2,3,1028,0,1,4,2439,2,2,9,1,5,2,0,2,2,208,50,9,4,12,267000,907270040
2151,2,5,5,8,519,2,2,2,1,1556,0,1,4,1592,2,2,7,1,5,0,0,2,2,120,35,9,4,16,228000,907275080
2152,13,5,5,8,256,2,2,2,2,1531,0,1,4,2439,2,2,7,1,5,0,0,2,2,184,121,9,4,9,275000,907275150
2154,2,5,5,3,215,2,2,2,0,1626,0,1,4,1668,2,2,7,1,5,0,0,3,2,257,45,9,4,8,285000,907280100
2157,2,5,5,8,158,2,2,2,1,1341,0,1,4,1341,1,2,5,1,5,0,2,2,2,240,84,9,4,11,246900,907295040
2158,13,5,5,5,0,2,2,2,3,847,0,1,4,1928,2,2,8,1,2,2,0,2,2,100,48,9,4,7,219500,907401060
2161,13,5,5,5,0,2,2,2,0,939,0,1,4,1797,2,2,8,0,3,0,2,2,2,144,53,9,4,4,213500,907410050
2162,2,5,5,5,106,2,2,2,0,1422,0,1,4,1422,2,2,7,0,3,0,2,2,2,192,60,9,4,6,179600,907414060
2163,2,5,5,5,0,2,2,2,0,1169,0,1,4,1190,2,2,5,0,3,0,2,2,2,100,41,9,4,5,173500,907414070
2164,2,5,5,0,0,2,2,2,3,1330,0,1,4,1330,2,2,6,1,2,0,0,2,2,0,23,6,5,4,167840,907420050
2165,13,5,5,5,0,2,2,2,3,738,2,1,4,1491,2,2,7,1,2,0,2,2,2,100,30,9,4,4,168675,907420060
2166,13,5,5,1,0,2,2,2,2,768,0,1,4,1536,2,2,6,0,3,0,0,2,2,0,40,9,4,5,167000,907420110
2167,2,5,7,1,0,3,1,5,3,1214,0,1,4,1214,1,4,6,0,3,4,3,2,2,0,0,9,4,45,140000,908102100
2168,9,5,7,1,162,3,1,2,1,936,2,1,4,936,1,4,4,1,1,0,3,1,2,405,0,9,0,43,118500,908102160
2169,2,5,7,2,20,3,1,5,3,1088,4,1,4,1088,1,4,4,0,3,4,3,2,1,0,0,0,4,47,110000,908103090
2170,2,5,7,2,48,3,1,5,3,960,4,1,1,960,1,4,6,0,3,0,0,1,1,120,0,9,4,45,94750,908127040
2171,5,5,7,1,0,3,1,5,3,901,4,1,4,1351,1,4,7,1,2,4,3,2,0,0,0,9,4,85,122000,908127060
2175,2,5,7,0,174,3,1,5,3,1143,4,1,4,1113,1,4,6,1,1,0,2,1,2,370,30,9,4,34,148000,908152070
2177,2,5,7,1,0,3,2,2,3,1125,2,1,4,1125,1,4,5,0,3,0,3,2,2,80,64,6,5,4,155000,908152260
2179,13,5,7,1,0,3,2,2,3,734,2,1,4,1408,2,4,6,0,3,2,0,2,2,0,85,9,4,5,171500,908152290
2180,2,5,7,7,1224,0,2,0,1,5095,0,1,4,2439,2,0,15,2,2,0,0,3,2,546,484,6,5,2,183850,908154195
2182,8,6,7,0,76,3,2,2,1,547,0,1,4,1072,1,2,5,0,3,1,0,2,2,0,44,9,4,5,140000,908186050
2183,2,5,7,1,0,3,1,5,0,960,0,1,4,960,1,1,4,0,3,4,3,1,2,144,0,9,4,51,131750,908204090
2184,0,5,7,2,128,3,2,3,4,0,4,0,4,1152,2,1,6,0,3,6,1,0,0,0,0,9,4,55,85000,908204180
2185,2,5,7,2,132,3,2,5,3,864,0,1,4,948,1,4,5,0,3,0,3,1,2,0,0,9,4,56,111000,908225240
2186,0,5,7,1,0,3,1,5,3,1195,4,0,4,1195,2,4,8,0,3,6,1,0,0,118,0,9,0,64,98500,908225310
2187,1,4,7,4,0,3,0,5,3,544,0,1,4,848,1,2,6,0,3,6,1,0,2,0,0,9,4,79,85000,908226180
2188,4,5,7,0,0,3,0,5,3,660,4,1,4,865,1,4,4,1,2,4,3,1,2,0,0,9,4,90,108500,908228010
2189,2,5,7,2,0,3,1,5,3,894,0,1,4,894,1,4,5,0,3,4,3,2,2,0,0,9,0,56,110000,908250100
2190,5,5,7,2,0,3,1,1,3,560,2,0,4,1346,1,4,6,0,3,4,3,1,2,168,24,9,4,100,112000,908275090
2191,2,5,7,2,0,3,1,5,3,768,4,1,4,848,1,4,4,1,1,4,3,1,2,0,0,9,4,55,125000,908275200
2193,2,5,7,2,0,3,1,5,3,948,0,1,4,948,1,4,5,1,5,4,3,1,2,0,36,9,4,56,119000,908276230
2194,11,4,24,0,0,1,1,5,3,1440,0,1,0,2439,2,1,14,0,3,6,1,0,0,0,110,9,0,96,200000,909176080
2195,0,5,24,1,0,3,2,5,2,1296,1,0,0,2439,2,4,12,0,3,6,1,0,2,0,742,9,1,87,150000,909176170
2196,12,5,6,0,0,3,2,5,3,602,4,1,4,1502,1,2,7,2,5,4,3,1,2,96,0,9,4,87,165000,909250150
2197,7,5,6,1,0,3,0,5,3,768,1,0,4,848,1,4,5,0,3,4,3,1,2,0,0,9,4,84,96500,909250160
2199,5,5,6,0,0,3,0,5,3,651,2,1,4,1298,2,4,8,1,2,4,3,1,1,216,0,9,4,89,146500,909251040
2200,5,5,24,1,252,3,0,2,3,731,0,1,4,1768,1,2,7,2,5,4,3,1,2,0,0,9,4,73,175000,909252010
2201,12,5,6,5,0,3,0,2,3,531,4,1,4,1098,1,4,5,1,2,4,3,1,2,0,0,9,4,80,148500,909252150
2203,5,5,6,5,0,2,0,5,3,912,2,1,4,1426,1,2,7,1,2,4,3,1,2,0,240,9,4,92,189950,909254090
2205,15,5,6,5,0,3,1,5,3,918,2,1,4,1646,2,4,7,2,2,4,3,1,2,0,0,9,4,69,164000,909254130
2207,5,5,6,1,0,3,2,5,3,661,0,1,4,1250,2,4,8,1,2,4,3,2,2,242,0,9,4,100,139000,909254150
2208,1,5,6,1,0,3,2,1,3,920,0,1,4,954,1,1,5,1,2,1,3,1,2,0,0,9,4,72,119750,909256120
2209,0,4,6,0,423,3,1,2,3,979,4,0,1,1958,2,4,8,0,3,0,3,2,2,0,0,9,4,64,145000,909275020
2210,0,4,6,1,0,3,1,5,3,1001,4,0,0,2002,2,4,8,0,3,5,3,3,2,0,0,9,4,61,145000,909275030
2212,2,5,6,1,0,3,1,3,4,0,1,1,4,1226,1,4,7,1,2,0,0,2,2,174,24,9,4,59,153500,909275160
2214,12,5,6,8,0,3,2,2,2,965,4,1,4,2439,2,4,10,2,2,1,3,2,2,0,0,9,2,76,334000,909276160
2216,5,5,6,0,480,3,1,5,2,854,4,1,4,1991,1,4,7,1,2,4,3,2,2,0,0,9,4,78,220000,909279080
2218,12,5,6,8,0,2,1,2,3,853,4,1,4,2439,2,2,10,2,5,4,3,2,2,0,74,9,4,78,315000,909281130
2219,12,5,6,0,0,3,1,5,3,1028,0,1,4,2320,2,2,9,1,5,4,3,1,2,224,0,9,4,65,259500,909282020
2221,12,5,6,5,0,3,1,5,3,800,4,1,4,1740,1,4,6,2,2,0,3,1,2,0,0,1,4,70,219500,909425270
2227,3,6,1,8,0,3,1,2,1,1004,2,1,4,1020,1,4,4,0,3,0,3,2,2,135,0,9,4,22,200000,909455060
2228,2,5,6,5,652,3,1,2,3,1696,0,1,4,1696,2,4,7,2,5,0,0,2,2,0,146,9,4,39,198000,909475050
2229,2,5,6,0,0,2,2,5,3,2035,4,1,4,2439,3,4,9,2,5,0,2,2,2,0,0,9,2,53,200624,909475070
2230,2,5,6,8,0,2,1,2,3,279,2,1,4,2439,2,2,6,1,2,0,0,2,2,216,64,9,4,24,315000,909475230
2232,5,6,11,0,0,3,0,5,3,720,2,1,0,1215,1,2,6,0,3,4,0,2,2,0,0,9,4,70,141000,910200110
2233,7,6,11,1,0,3,1,5,0,720,3,0,1,848,1,4,5,0,3,4,3,2,2,0,0,9,4,69,87000,910201020
2235,5,6,11,2,0,3,2,5,3,732,2,1,4,1123,1,4,4,0,3,4,3,1,1,0,0,9,4,71,100000,910201110
2236,12,6,11,1,0,3,0,2,3,859,0,1,4,1828,2,2,6,0,3,4,1,0,2,174,0,9,2,87,150909,910201180
2237,1,6,11,1,0,3,0,5,3,816,0,1,4,848,1,4,5,0,3,4,3,1,0,0,0,9,4,88,85000,910202030
2239,1,6,11,1,0,3,0,1,3,961,2,1,3,1077,1,4,6,0,3,4,3,1,0,0,0,9,0,90,85000,910204090
2241,5,6,11,6,0,3,0,3,4,0,0,1,4,848,1,4,4,0,3,4,3,1,0,48,0,9,4,71,85000,910206010
2242,11,1,11,1,0,3,1,5,3,957,1,0,4,1991,2,4,9,0,3,6,1,0,0,0,0,9,4,115,119600,911103060
2245,3,6,6,8,473,2,2,2,1,1573,2,1,4,1625,2,2,5,1,2,0,0,2,2,123,0,6,5,4,334000,911370450
2247,9,5,14,0,0,3,1,2,0,1001,4,1,4,1299,2,2,5,1,4,2,2,2,2,84,0,9,4,31,183500,914452090
2248,9,5,14,0,0,3,1,2,0,888,0,1,4,912,1,4,5,1,5,0,2,2,2,0,0,9,4,32,156000,914452120
2249,2,5,14,0,0,3,2,5,3,1084,4,1,4,1080,1,4,5,0,3,0,3,2,2,120,0,9,4,27,134000,914452190
2250,2,5,14,1,166,2,2,2,3,1441,0,1,4,1392,2,2,6,1,2,0,0,3,2,168,49,9,4,8,215000,914460020
2251,2,5,14,5,0,2,2,2,3,1409,0,1,4,1409,1,2,4,1,2,0,2,2,2,0,144,9,4,8,245000,914460110
2253,10,5,14,5,50,3,1,5,0,852,4,1,4,918,1,4,4,0,3,0,3,1,2,192,84,9,4,35,148000,914478020
2254,9,5,14,0,0,3,1,2,0,970,4,1,4,1026,1,4,5,1,4,0,3,2,2,193,0,9,4,36,143000,914478100
2255,3,5,26,5,352,2,0,2,0,1501,0,1,4,1501,2,2,5,2,5,0,0,2,2,240,0,9,4,23,244000,916226090
2256,3,6,9,5,239,2,2,2,3,1502,0,1,4,1502,1,2,5,1,5,0,0,1,2,0,0,9,4,12,330000,916253320
2258,2,5,26,0,1224,3,1,5,3,585,2,1,4,2279,2,2,7,1,2,0,2,2,2,274,0,9,4,52,257000,916326090
2259,2,5,26,5,0,2,2,2,3,1689,0,1,4,1689,2,2,7,0,3,0,0,2,2,100,39,6,5,4,231713,916384050
2261,2,5,26,8,32,2,2,2,0,1476,0,1,4,1484,2,0,6,1,2,0,2,2,2,120,33,9,4,4,265900,916384080
2263,2,5,26,8,274,2,2,2,0,1638,0,1,4,1646,2,2,6,1,2,0,2,3,2,192,80,6,5,4,248900,916386170
2264,2,5,26,5,0,3,1,2,3,1265,2,1,4,1240,2,2,6,0,3,0,3,2,2,232,0,9,4,25,174000,916403040
2266,13,5,26,0,42,2,2,0,3,872,0,1,4,1756,2,4,7,0,3,0,0,2,2,144,122,9,4,14,204000,916455010
2267,2,5,26,8,86,2,2,0,2,1267,0,1,4,1312,2,2,5,0,3,0,3,2,2,256,28,9,4,9,180500,916455050
2268,10,5,26,5,442,2,2,0,0,868,0,1,4,1146,2,2,6,1,2,0,0,2,2,160,22,9,4,7,187500,916455110
2269,2,5,26,8,886,2,2,2,0,1922,0,1,4,1922,2,2,6,1,0,0,0,3,2,201,64,9,4,8,282000,916455150
2270,2,5,26,0,203,2,2,0,3,1491,0,1,4,1491,2,4,7,1,5,0,0,2,2,0,35,9,4,14,178000,916460020
2271,2,5,26,8,236,2,2,2,0,1616,0,1,4,1629,2,2,9,1,2,0,0,3,2,0,252,9,4,8,270000,916475020
2272,13,5,26,5,94,2,2,2,1,1122,0,1,4,2439,3,2,10,1,2,2,0,2,2,143,32,9,4,7,279900,916477060
2274,2,5,26,8,100,2,2,0,1,1732,0,1,4,1776,2,2,7,1,2,0,0,3,2,0,0,6,5,4,283463,921126010
2276,13,5,26,8,245,2,2,2,1,1094,0,1,4,2439,2,2,9,1,2,2,0,3,2,144,39,9,4,5,281213,921205070
2277,2,5,14,1,0,3,2,2,3,1120,0,1,4,1120,1,4,6,0,3,6,1,0,2,0,30,6,5,3,147000,923202134
2279,3,6,14,0,134,3,2,0,0,920,0,1,4,936,0,4,3,0,3,0,0,2,2,0,40,9,4,14,140000,923203010
2281,0,5,14,1,0,3,1,5,0,1632,4,1,4,1632,2,4,8,0,3,0,3,2,1,0,0,9,4,43,143000,923204140
2282,11,5,14,2,149,3,1,5,0,1249,0,1,4,1622,1,4,7,1,5,5,0,4,2,439,0,9,4,49,168000,923205025
2283,3,6,13,1,0,3,2,2,3,1040,4,1,4,1060,1,4,6,1,5,0,3,2,2,100,110,9,4,34,129900,923225040
2284,3,6,13,1,0,3,2,2,3,1142,4,1,4,1142,1,4,6,1,4,0,0,2,2,536,90,9,4,34,134000,923225050
2285,14,6,13,2,0,3,1,5,3,546,4,1,4,1092,1,4,5,0,3,0,3,1,2,0,0,9,4,38,85500,923226300
2286,8,6,13,2,0,3,1,2,0,530,4,1,4,992,1,4,4,0,3,2,0,1,2,112,97,9,4,40,106500,923228200
2287,14,6,13,2,189,3,1,5,3,546,0,1,4,1092,1,4,5,0,3,6,1,0,2,0,64,9,4,40,93900,923228220
2288,14,6,13,2,80,3,1,5,3,546,1,1,4,1092,1,4,6,0,3,0,3,1,2,0,0,9,4,40,85000,923228250
2289,8,6,13,2,0,3,1,2,0,630,2,1,4,848,1,4,3,0,3,6,1,0,2,0,0,9,4,40,85000,923228290
2290,14,6,13,2,0,3,1,5,3,546,0,1,4,1092,1,4,6,0,3,0,3,1,2,0,0,0,4,34,85000,923228390
2291,10,5,14,0,0,3,2,2,0,1029,4,1,4,1062,1,4,5,2,5,0,2,2,2,120,0,9,4,34,146800,923229010
2292,9,5,14,1,144,3,2,2,0,923,4,1,4,1008,1,2,4,1,1,0,0,2,2,201,66,9,4,33,153500,923229040
2294,2,5,14,1,0,3,2,5,2,1160,4,1,4,1676,1,2,6,2,5,0,2,2,1,690,90,9,4,33,196000,923229140
2295,13,5,14,1,0,3,2,2,3,716,0,1,4,1432,1,4,6,1,2,0,0,2,2,0,136,9,4,33,157000,923230010
2296,9,5,14,1,0,3,1,2,0,796,4,1,4,848,1,4,5,0,3,6,1,0,2,129,0,9,4,39,138000,923230120
2297,9,5,14,1,0,3,1,2,0,768,0,1,4,848,1,4,5,0,3,4,3,2,2,104,0,9,4,40,129500,923230180
2298,2,5,14,2,198,3,1,5,3,1396,4,0,4,1608,1,4,6,0,3,0,3,1,2,152,38,0,0,49,85000,923251160
2299,2,5,14,2,0,3,1,5,3,845,4,1,4,848,1,4,4,0,3,4,3,2,2,0,0,9,4,28,129500,923252080
2300,2,5,14,1,0,3,2,2,3,1090,4,1,4,1178,1,4,6,0,3,0,3,2,2,0,44,9,4,34,135000,923275010
2301,2,5,14,1,0,3,1,5,1,816,4,1,4,848,1,4,5,0,3,0,3,1,2,168,0,9,4,28,124500,923275200
2302,2,5,14,1,0,3,1,2,3,816,4,1,4,848,1,4,4,0,3,0,0,1,2,330,0,9,4,27,139000,923276180
2303,2,5,14,1,0,3,2,2,2,974,4,1,4,974,1,4,5,0,3,6,1,0,2,0,28,7,0,19,93500,923400150
2304,2,5,14,1,0,3,1,5,3,864,4,1,4,887,1,4,5,0,3,0,2,1,2,140,0,9,4,26,124500,923425030
2305,2,5,15,0,28,3,1,5,3,1178,2,1,4,1293,2,4,5,0,3,0,2,2,2,280,0,9,4,56,149900,526302030
2308,2,5,15,0,902,3,1,2,1,1705,0,1,4,1390,1,0,4,2,2,0,3,2,2,0,189,9,0,53,252000,526303060
2309,2,5,15,5,434,3,1,5,2,1851,2,1,4,1851,2,4,8,1,5,0,0,2,2,0,146,9,4,41,192100,526354020
2312,13,5,8,0,0,3,2,2,3,781,2,1,4,1671,2,4,7,1,5,0,0,2,2,0,84,9,4,15,170000,527107020
2313,13,5,8,0,0,3,2,2,3,691,2,1,4,1498,2,4,6,1,5,0,0,2,2,315,44,9,4,15,187500,527107030
2315,13,5,8,0,0,3,2,2,0,802,2,1,4,1511,2,4,8,1,5,0,0,2,2,95,75,9,4,13,185000,527107240
2316,13,5,8,5,456,2,2,2,2,1392,0,1,4,2439,2,2,9,1,2,0,2,2,2,239,132,6,5,5,320000,527108010
2317,2,5,8,5,27,2,2,2,3,1670,0,1,4,1670,2,2,7,1,2,0,2,3,2,144,60,6,5,4,240000,527108020
2318,13,5,8,8,216,2,2,2,3,1074,0,1,4,2064,2,2,7,1,2,0,0,2,2,0,119,9,4,5,250000,527108030
2319,13,5,8,8,0,2,2,2,3,893,0,1,4,1801,2,2,8,1,2,0,0,3,2,0,116,9,4,5,239900,527108040
2321,13,5,8,5,0,2,2,0,3,868,0,1,4,2021,2,2,9,1,2,2,2,2,2,0,100,6,5,4,274725,527108090
2322,14,5,25,8,0,2,2,2,3,2062,0,1,4,2439,2,2,9,0,3,0,0,2,2,168,12,9,4,16,270000,527146135
2323,2,5,8,0,112,3,2,2,3,1160,2,1,4,1169,2,4,6,1,5,0,0,2,2,0,26,9,4,17,183500,527158020
2324,13,5,8,0,112,3,2,2,3,697,2,1,4,1501,2,2,6,1,5,0,0,2,2,190,63,9,4,17,165600,527163020
2325,13,5,8,5,0,3,2,2,3,935,2,1,4,1632,2,4,8,1,5,0,0,2,2,0,28,9,4,12,176500,527166030
2326,3,5,25,8,0,3,1,2,3,1191,4,1,4,1204,2,4,5,0,3,0,2,2,2,120,70,9,4,23,130000,527182020
2328,3,5,25,8,0,2,2,2,1,1742,4,1,4,1742,2,2,5,1,5,0,2,2,2,114,28,9,4,25,275000,527190220
2329,13,5,25,3,600,2,2,0,1,1398,0,1,4,2439,3,0,11,1,2,2,0,3,2,182,37,6,5,5,334000,527210030
2330,13,5,25,7,662,0,2,0,1,1528,0,1,4,2439,3,0,10,1,0,2,0,3,2,204,34,6,5,4,334000,527210040
2332,13,5,25,3,208,2,2,0,0,1992,0,1,4,2439,3,0,11,1,2,2,0,3,2,214,108,6,5,5,334000,527212030
2334,13,5,25,7,734,0,2,0,3,1850,0,1,4,2439,2,0,11,1,2,0,2,3,2,250,0,6,5,4,334000,527214060
